i,5994,i**2,35928036
i,6021,i**2,36252441
i,6048,i**2,36578304
i,6075,i**2,36905625
i,6102,i**2,37234404
i,6129,i**2,37564641
i,6156,i**2,37896336
i,6183,i**2,38229489
i,6210,i**2,38564100
i,6237,i**2,38900169
i,6264,i**2,39237696
i,6291,i**2,39576681
i,6318,i**2,39917124
i,6345,i**2,40259025
i,6372,i**2,40602384
i,6399,i**2,40947201
i,6426,i**2,41293476
i,6453,i**2,41641209
i,6480,i**2,41990400
i,6507,i**2,42341049
i,6534,i**2,42693156
i,6561,i**2,43046721
i,6588,i**2,43401744
i,6615,i**2,43758225
i,6642,i**2,44116164
i,6669,i**2,44475561
i,6696,i**2,44836416
i,6723,i**2,45198729
i,6750,i**2,45562500
i,6777,i**2,45927729
i,6804,i**2,46294416
i,6831,i**2,46662561
i,6858,i**2,47032164
i,6885,i**2,47403225
i,6912,i**2,47775744
i,6939,i**2,48149721
i,6966,i**2,48525156
i,6993,i**2,48902049
i,7020,i**2,49280400
i,7047,i**2,49660209
i,7074,i**2,50041476
i,7101,i**2,50424201
i,7128,i**2,50808384
i,7155,i**2,51194025
i,7182,i**2,51581124
i,7209,i**2,51969681
i,7236,i**2,52359696
i,7263,i**2,52751169
i,7290,i**2,53144100
i,7317,i**2,53538489
i,7344,i**2,53934336
i,7371,i**2,54331641
i,7398,i**2,54730404
i,7425,i**2,55130625
i,7452,i**2,55532304
i,7479,i**2,55935441
i,7506,i**2,56340036
i,7533,i**2,56746089
i,7560,i**2,57153600
i,7587,i**2,57562569
i,7614,i**2,57972996
i,7641,i**2,58384881
i,7668,i**2,58798224
i,7695,i**2,59213025
i,7722,i**2,59629284
i,7749,i**2,60047001
i,7776,i**2,60466176
i,7803,i**2,60886809
i,7830,i**2,61308900
i,7857,i**2,61732449
i,7884,i**2,62157456
i,7911,i**2,62583921
i,7938,i**2,63011844
i,7965,i**2,63441225
i,7992,i**2,63872064
i,8019,i**2,64304361
i,8046,i**2,64738116
i,8073,i**2,65173329
i,8100,i**2,65610000
i,8127,i**2,66048129
i,8154,i**2,66487716
i,8181,i**2,66928761
i,8208,i**2,67371264
i,8235,i**2,67815225
i,8262,i**2,68260644
i,8289,i**2,68707521
i,8316,i**2,69155856
i,8343,i**2,69605649
i,8370,i**2,70056900
i,8397,i**2,70509609
i,8424,i**2,70963776
i,8451,i**2,71419401
i,8478,i**2,71876484
i,8505,i**2,72335025
i,8532,i**2,72795024
i,8559,i**2,73256481
i,8586,i**2,73719396
i,8613,i**2,74183769
i,8640,i**2,74649600
i,8667,i**2,75116889
i,8694,i**2,75585636
i,8721,i**2,76055841
i,8748,i**2,76527504
i,8775,i**2,77000625
i,8802,i**2,77475204
i,8829,i**2,77951241
i,8856,i**2,78428736
i,8883,i**2,78907689
i,8910,i**2,79388100
i,8937,i**2,79869969
i,8964,i**2,80353296
i,8991,i**2,80838081
i,9018,i**2,81324324
i,9045,i**2,81812025
i,9072,i**2,82301184
i,9099,i**2,82791801
i,9126,i**2,83283876
i,9153,i**2,83777409
i,9180,i**2,84272400
i,9207,i**2,84768849
i,9234,i**2,85266756
i,9261,i**2,85766121
i,9288,i**2,86266944
i,9315,i**2,86769225
i,9342,i**2,87272964
i,9369,i**2,87778161
i,9396,i**2,88284816
i,9423,i**2,88792929
i,9450,i**2,89302500
i,9477,i**2,89813529
i,9504,i**2,90326016
i,9531,i**2,90839961
i,9558,i**2,91355364
i,9585,i**2,91872225
i,9612,i**2,92390544
i,9639,i**2,92910321
i,9666,i**2,93431556
i,9693,i**2,93954249
i,9720,i**2,94478400
i,9747,i**2,95004009
i,9774,i**2,95531076
i,9801,i**2,96059601
i,9828,i**2,96589584
i,9855,i**2,97121025
i,9882,i**2,97653924
i,9909,i**2,98188281
i,9936,i**2,98724096
i,9963,i**2,99261369
i,9990,i**2,99800100
i,10017,i**2,100340289
i,10044,i**2,100881936
i,10071,i**2,101425041
i,10098,i**2,101969604
i,10125,i**2,102515625
i,10152,i**2,103063104
i,10179,i**2,103612041
i,10206,i**2,104162436
i,10233,i**2,104714289
i,10260,i**2,105267600
i,10287,i**2,105822369
i,10314,i**2,106378596
i,10341,i**2,106936281
i,10368,i**2,107495424
i,10395,i**2,108056025
i,10422,i**2,108618084
i,10449,i**2,109181601
i,10476,i**2,109746576
i,10503,i**2,110313009
i,10530,i**2,110880900
i,10557,i**2,111450249
i,10584,i**2,112021056
i,10611,i**2,112593321
i,10638,i**2,113167044
i,10665,i**2,113742225
i,10692,i**2,114318864
i,10719,i**2,114896961
i,10746,i**2,115476516
i,10773,i**2,116057529
i,10800,i**2,116640000
i,10827,i**2,117223929
i,10854,i**2,117809316
i,10881,i**2,118396161
i,10908,i**2,118984464
i,10935,i**2,119574225
i,10962,i**2,120165444
i,10989,i**2,120758121
i,11016,i**2,121352256
i,11043,i**2,121947849
i,11070,i**2,122544900
i,11097,i**2,123143409
i,11124,i**2,123743376
i,11151,i**2,124344801
i,11178,i**2,124947684
i,11205,i**2,125552025
i,11232,i**2,126157824
i,11259,i**2,126765081
i,11286,i**2,127373796
i,11313,i**2,127983969
i,11340,i**2,128595600
i,11367,i**2,129208689
i,11394,i**2,129823236
i,11421,i**2,130439241
i,11448,i**2,131056704
i,11475,i**2,131675625
i,11502,i**2,132296004
i,11529,i**2,132917841
i,11556,i**2,133541136
i,11583,i**2,134165889
i,11610,i**2,134792100
i,11637,i**2,135419769
i,11664,i**2,136048896
i,11691,i**2,136679481
i,11718,i**2,137311524
i,11745,i**2,137945025
i,11772,i**2,138579984
i,11799,i**2,139216401
i,11826,i**2,139854276
i,11853,i**2,140493609
i,11880,i**2,141134400
i,11907,i**2,141776649
i,11934,i**2,142420356
i,11961,i**2,143065521
i,11988,i**2,143712144
i,12015,i**2,144360225
i,12042,i**2,145009764
i,12069,i**2,145660761
i,12096,i**2,146313216
i,12123,i**2,146967129
i,12150,i**2,147622500
i,12177,i**2,148279329
i,12204,i**2,148937616
i,12231,i**2,149597361
i,12258,i**2,150258564
i,12285,i**2,150921225
i,12312,i**2,151585344
i,12339,i**2,152250921
i,12366,i**2,152917956
i,12393,i**2,153586449
i,12420,i**2,154256400
i,12447,i**2,154927809
i,12474,i**2,155600676
i,12501,i**2,156275001
i,12528,i**2,156950784
i,12555,i**2,157628025
i,12582,i**2,158306724
i,12609,i**2,158986881
i,12636,i**2,159668496
i,12663,i**2,160351569
i,12690,i**2,161036100
i,12717,i**2,161722089
i,12744,i**2,162409536
i,12771,i**2,163098441
i,12798,i**2,163788804
i,12825,i**2,164480625
i,12852,i**2,165173904
i,12879,i**2,165868641
i,12906,i**2,166564836
i,12933,i**2,167262489
i,12960,i**2,167961600
i,12987,i**2,168662169
i,13014,i**2,169364196
i,13041,i**2,170067681
i,13068,i**2,170772624
i,13095,i**2,171479025
i,13122,i**2,172186884
i,13149,i**2,172896201
i,13176,i**2,173606976
i,13203,i**2,174319209
i,13230,i**2,175032900
i,13257,i**2,175748049
i,13284,i**2,176464656
i,13311,i**2,177182721
i,13338,i**2,177902244
i,13365,i**2,178623225
i,13392,i**2,179345664
i,13419,i**2,180069561
i,13446,i**2,180794916
i,13473,i**2,181521729
i,13500,i**2,182250000
i,13527,i**2,182979729
i,13554,i**2,183710916
i,13581,i**2,184443561
i,13608,i**2,185177664
i,13635,i**2,185913225
i,13662,i**2,186650244
i,13689,i**2,187388721
i,13716,i**2,188128656
i,13743,i**2,188870049
i,13770,i**2,189612900
i,13797,i**2,190357209
i,13824,i**2,191102976
i,13851,i**2,191850201
i,13878,i**2,192598884
i,13905,i**2,193349025
i,13932,i**2,194100624
i,13959,i**2,194853681
i,13986,i**2,195608196
i,14013,i**2,196364169
i,14040,i**2,197121600
i,14067,i**2,197880489
i,14094,i**2,198640836
i,14121,i**2,199402641
i,14148,i**2,200165904
i,14175,i**2,200930625
i,14202,i**2,201696804
i,14229,i**2,202464441
i,14256,i**2,203233536
i,14283,i**2,204004089
i,14310,i**2,204776100
i,14337,i**2,205549569
i,14364,i**2,206324496
i,14391,i**2,207100881
i,14418,i**2,207878724
i,14445,i**2,208658025
i,14472,i**2,209438784
i,14499,i**2,210221001
i,14526,i**2,211004676
i,14553,i**2,211789809
i,14580,i**2,212576400
i,14607,i**2,213364449
i,14634,i**2,214153956
i,14661,i**2,214944921
i,14688,i**2,215737344
i,14715,i**2,216531225
i,14742,i**2,217326564
i,14769,i**2,218123361
i,14796,i**2,218921616
i,14823,i**2,219721329
i,14850,i**2,220522500
i,14877,i**2,221325129
i,14904,i**2,222129216
i,14931,i**2,222934761
i,14958,i**2,223741764
i,14985,i**2,224550225
i,15012,i**2,225360144
i,15039,i**2,226171521
i,15066,i**2,226984356
i,15093,i**2,227798649
i,15120,i**2,228614400
i,15147,i**2,229431609
i,15174,i**2,230250276
i,15201,i**2,231070401
i,15228,i**2,231891984
i,15255,i**2,232715025
i,15282,i**2,233539524
i,15309,i**2,234365481
i,15336,i**2,235192896
i,15363,i**2,236021769
i,15390,i**2,236852100
i,15417,i**2,237683889
i,15444,i**2,238517136
i,15471,i**2,239351841
i,15498,i**2,240188004
i,15525,i**2,241025625
i,15552,i**2,241864704
i,15579,i**2,242705241
i,15606,i**2,243547236
i,15633,i**2,244390689
i,15660,i**2,245235600
i,15687,i**2,246081969
i,15714,i**2,246929796
i,15741,i**2,247779081
i,15768,i**2,248629824
i,15795,i**2,249482025
i,15822,i**2,250335684
i,15849,i**2,251190801
i,15876,i**2,252047376
i,15903,i**2,252905409
i,15930,i**2,253764900
i,15957,i**2,254625849
i,15984,i**2,255488256
i,16011,i**2,256352121
i,16038,i**2,257217444
i,16065,i**2,258084225
i,16092,i**2,258952464
i,16119,i**2,259822161
i,16146,i**2,260693316
i,16173,i**2,261565929
i,16200,i**2,262440000
i,16227,i**2,263315529
i,16254,i**2,264192516
i,16281,i**2,265070961
i,16308,i**2,265950864
i,16335,i**2,266832225
i,16362,i**2,267715044
i,16389,i**2,268599321
i,16416,i**2,269485056
i,16443,i**2,270372249
i,16470,i**2,271260900
i,16497,i**2,272151009
i,16524,i**2,273042576
i,16551,i**2,273935601
i,16578,i**2,274830084
i,16605,i**2,275726025
i,16632,i**2,276623424
i,16659,i**2,277522281
i,16686,i**2,278422596
i,16713,i**2,279324369
i,16740,i**2,280227600
i,16767,i**2,281132289
i,16794,i**2,282038436
i,16821,i**2,282946041
i,16848,i**2,283855104
i,16875,i**2,284765625
i,16902,i**2,285677604
i,16929,i**2,286591041
i,16956,i**2,287505936
i,16983,i**2,288422289
i,17010,i**2,289340100
i,17037,i**2,290259369
i,17064,i**2,291180096
i,17091,i**2,292102281
i,17118,i**2,293025924
i,17145,i**2,293951025
i,17172,i**2,294877584
i,17199,i**2,295805601
i,17226,i**2,296735076
i,17253,i**2,297666009
i,17280,i**2,298598400
i,17307,i**2,299532249
i,17334,i**2,300467556
i,17361,i**2,301404321
i,17388,i**2,302342544
i,17415,i**2,303282225
i,17442,i**2,304223364
i,17469,i**2,305165961
i,17496,i**2,306110016
i,17523,i**2,307055529
i,17550,i**2,308002500
i,17577,i**2,308950929
i,17604,i**2,309900816
i,17631,i**2,310852161
i,17658,i**2,311804964
i,17685,i**2,312759225
i,17712,i**2,313714944
i,17739,i**2,314672121
i,17766,i**2,315630756
i,17793,i**2,316590849
i,17820,i**2,317552400
i,17847,i**2,318515409
i,17874,i**2,319479876
i,17901,i**2,320445801
i,17928,i**2,321413184
i,17955,i**2,322382025
i,17982,i**2,323352324
i,18009,i**2,324324081
i,18036,i**2,325297296
i,18063,i**2,326271969
i,18090,i**2,327248100
i,18117,i**2,328225689
i,18144,i**2,329204736
i,18171,i**2,330185241
i,18198,i**2,331167204
i,18225,i**2,332150625
i,18252,i**2,333135504
i,18279,i**2,334121841
i,18306,i**2,335109636
i,18333,i**2,336098889
i,18360,i**2,337089600
i,18387,i**2,338081769
i,18414,i**2,339075396
i,18441,i**2,340070481
i,18468,i**2,341067024
i,18495,i**2,342065025
i,18522,i**2,343064484
i,18549,i**2,344065401
i,18576,i**2,345067776
i,18603,i**2,346071609
i,18630,i**2,347076900
i,18657,i**2,348083649
i,18684,i**2,349091856
i,18711,i**2,350101521
i,18738,i**2,351112644
i,18765,i**2,352125225
i,18792,i**2,353139264
i,18819,i**2,354154761
i,18846,i**2,355171716
i,18873,i**2,356190129
i,18900,i**2,357210000
i,18927,i**2,358231329
i,18954,i**2,359254116
i,18981,i**2,360278361
i,19008,i**2,361304064
i,19035,i**2,362331225
i,19062,i**2,363359844
i,19089,i**2,364389921
i,19116,i**2,365421456
i,19143,i**2,366454449
i,19170,i**2,367488900
i,19197,i**2,368524809
i,19224,i**2,369562176
i,19251,i**2,370601001
i,19278,i**2,371641284
i,19305,i**2,372683025
i,19332,i**2,373726224
i,19359,i**2,374770881
i,19386,i**2,375816996
i,19413,i**2,376864569
i,19440,i**2,377913600
i,19467,i**2,378964089
i,19494,i**2,380016036
i,19521,i**2,381069441
i,19548,i**2,382124304
i,19575,i**2,383180625
i,19602,i**2,384238404
i,19629,i**2,385297641
i,19656,i**2,386358336
i,19683,i**2,387420489
i,19710,i**2,388484100
i,19737,i**2,389549169
i,19764,i**2,390615696
i,19791,i**2,391683681
i,19818,i**2,392753124
i,19845,i**2,393824025
i,19872,i**2,394896384
i,19899,i**2,395970201
i,19926,i**2,397045476
i,19953,i**2,398122209
i,19980,i**2,399200400
i,20007,i**2,400280049
i,20034,i**2,401361156
i,20061,i**2,402443721
i,20088,i**2,403527744
i,20115,i**2,404613225
i,20142,i**2,405700164
i,20169,i**2,406788561
i,20196,i**2,407878416
i,20223,i**2,408969729
i,20250,i**2,410062500
i,20277,i**2,411156729
i,20304,i**2,412252416
i,20331,i**2,413349561
i,20358,i**2,414448164
i,20385,i**2,415548225
i,20412,i**2,416649744
i,20439,i**2,417752721
i,20466,i**2,418857156
i,20493,i**2,419963049
i,20520,i**2,421070400
i,20547,i**2,422179209
i,20574,i**2,423289476
i,20601,i**2,424401201
i,20628,i**2,425514384
i,20655,i**2,426629025
i,20682,i**2,427745124
i,20709,i**2,428862681
i,20736,i**2,429981696
i,20763,i**2,431102169
i,20790,i**2,432224100
i,20817,i**2,433347489
i,20844,i**2,434472336
i,20871,i**2,435598641
i,20898,i**2,436726404
i,20925,i**2,437855625
i,20952,i**2,438986304
i,20979,i**2,440118441
i,21006,i**2,441252036
i,21033,i**2,442387089
i,21060,i**2,443523600
i,21087,i**2,444661569
i,21114,i**2,445800996
i,21141,i**2,446941881
i,21168,i**2,448084224
i,21195,i**2,449228025
i,21222,i**2,450373284
i,21249,i**2,451520001
i,21276,i**2,452668176
i,21303,i**2,453817809
i,21330,i**2,454968900
i,21357,i**2,456121449
i,21384,i**2,457275456
i,21411,i**2,458430921
i,21438,i**2,459587844
i,21465,i**2,460746225
i,21492,i**2,461906064
i,21519,i**2,463067361
i,21546,i**2,464230116
i,21573,i**2,465394329
i,21600,i**2,466560000
i,21627,i**2,467727129
i,21654,i**2,468895716
i,21681,i**2,470065761
i,21708,i**2,471237264
i,21735,i**2,472410225
i,21762,i**2,473584644
i,21789,i**2,474760521
i,21816,i**2,475937856
i,21843,i**2,477116649
i,21870,i**2,478296900
i,21897,i**2,479478609
i,21924,i**2,480661776
i,21951,i**2,481846401
i,21978,i**2,483032484
i,22005,i**2,484220025
i,22032,i**2,485409024
i,22059,i**2,486599481
i,22086,i**2,487791396
i,22113,i**2,488984769
i,22140,i**2,490179600
i,22167,i**2,491375889
i,22194,i**2,492573636
i,22221,i**2,493772841
i,22248,i**2,494973504
i,22275,i**2,496175625
i,22302,i**2,497379204
i,22329,i**2,498584241
i,22356,i**2,499790736
i,22383,i**2,500998689
i,22410,i**2,502208100
i,22437,i**2,503418969
i,22464,i**2,504631296
i,22491,i**2,505845081
i,22518,i**2,507060324
i,22545,i**2,508277025
i,22572,i**2,509495184
i,22599,i**2,510714801
i,22626,i**2,511935876
i,22653,i**2,513158409
i,22680,i**2,514382400
i,22707,i**2,515607849
i,22734,i**2,516834756
i,22761,i**2,518063121
i,22788,i**2,519292944
i,22815,i**2,520524225
i,22842,i**2,521756964
i,22869,i**2,522991161
i,22896,i**2,524226816
i,22923,i**2,525463929
i,22950,i**2,526702500
i,22977,i**2,527942529
i,23004,i**2,529184016
i,23031,i**2,530426961
i,23058,i**2,531671364
i,23085,i**2,532917225
i,23112,i**2,534164544
i,23139,i**2,535413321
i,23166,i**2,536663556
i,23193,i**2,537915249
i,23220,i**2,539168400
i,23247,i**2,540423009
i,23274,i**2,541679076
i,23301,i**2,542936601
i,23328,i**2,544195584
i,23355,i**2,545456025
i,23382,i**2,546717924
i,23409,i**2,547981281
i,23436,i**2,549246096
i,23463,i**2,550512369
i,23490,i**2,551780100
i,23517,i**2,553049289
i,23544,i**2,554319936
i,23571,i**2,555592041
i,23598,i**2,556865604
i,23625,i**2,558140625
i,23652,i**2,559417104
i,23679,i**2,560695041
i,23706,i**2,561974436
i,23733,i**2,563255289
i,23760,i**2,564537600
i,23787,i**2,565821369
i,23814,i**2,567106596
i,23841,i**2,568393281
i,23868,i**2,569681424
i,23895,i**2,570971025
i,23922,i**2,572262084
i,23949,i**2,573554601
i,23976,i**2,574848576
i,24003,i**2,576144009
i,24030,i**2,577440900
i,24057,i**2,578739249
i,24084,i**2,580039056
i,24111,i**2,581340321
i,24138,i**2,582643044
i,24165,i**2,583947225
i,24192,i**2,585252864
i,24219,i**2,586559961
i,24246,i**2,587868516
i,24273,i**2,589178529
i,24300,i**2,590490000
i,24327,i**2,591802929
i,24354,i**2,593117316
i,24381,i**2,594433161
i,24408,i**2,595750464
i,24435,i**2,597069225
i,24462,i**2,598389444
i,24489,i**2,599711121
i,24516,i**2,601034256
i,24543,i**2,602358849
i,24570,i**2,603684900
i,24597,i**2,605012409
i,24624,i**2,606341376
i,24651,i**2,607671801
i,24678,i**2,609003684
i,24705,i**2,610337025
i,24732,i**2,611671824
i,24759,i**2,613008081
i,24786,i**2,614345796
i,24813,i**2,615684969
i,24840,i**2,617025600
i,24867,i**2,618367689
i,24894,i**2,619711236
i,24921,i**2,621056241
i,24948,i**2,622402704
i,24975,i**2,623750625
i,25002,i**2,625100004
i,25029,i**2,626450841
i,25056,i**2,627803136
i,25083,i**2,629156889
i,25110,i**2,630512100
i,25137,i**2,631868769
i,25164,i**2,633226896
i,25191,i**2,634586481
i,25218,i**2,635947524
i,25245,i**2,637310025
i,25272,i**2,638673984
i,25299,i**2,640039401
i,25326,i**2,641406276
i,25353,i**2,642774609
i,25380,i**2,644144400
i,25407,i**2,645515649
i,25434,i**2,646888356
i,25461,i**2,648262521
i,25488,i**2,649638144
i,25515,i**2,651015225
i,25542,i**2,652393764
i,25569,i**2,653773761
i,25596,i**2,655155216
i,25623,i**2,656538129
i,25650,i**2,657922500
i,25677,i**2,659308329
i,25704,i**2,660695616
i,25731,i**2,662084361
i,25758,i**2,663474564
i,25785,i**2,664866225
i,25812,i**2,666259344
i,25839,i**2,667653921
i,25866,i**2,669049956
i,25893,i**2,670447449
i,25920,i**2,671846400
i,25947,i**2,673246809
i,25974,i**2,674648676
i,26001,i**2,676052001
i,26028,i**2,677456784
i,26055,i**2,678863025
i,26082,i**2,680270724
i,26109,i**2,681679881
i,26136,i**2,683090496
i,26163,i**2,684502569
i,26190,i**2,685916100
i,26217,i**2,687331089
i,26244,i**2,688747536
i,26271,i**2,690165441
i,26298,i**2,691584804
i,26325,i**2,693005625
i,26352,i**2,694427904
i,26379,i**2,695851641
i,26406,i**2,697276836
i,26433,i**2,698703489
i,26460,i**2,700131600
i,26487,i**2,701561169
i,26514,i**2,702992196
i,26541,i**2,704424681
i,26568,i**2,705858624
i,26595,i**2,707294025
i,26622,i**2,708730884
i,26649,i**2,710169201
i,26676,i**2,711608976
i,26703,i**2,713050209
i,26730,i**2,714492900
i,26757,i**2,715937049
i,26784,i**2,717382656
i,26811,i**2,718829721
i,26838,i**2,720278244
i,26865,i**2,721728225
i,26892,i**2,723179664
i,26919,i**2,724632561
i,26946,i**2,726086916
i,26973,i**2,727542729
i,27000,i**2,729000000
i,27027,i**2,730458729
i,27054,i**2,731918916
i,27081,i**2,733380561
i,27108,i**2,734843664
i,27135,i**2,736308225
i,27162,i**2,737774244
i,27189,i**2,739241721
i,27216,i**2,740710656
i,27243,i**2,742181049
i,27270,i**2,743652900
i,27297,i**2,745126209
i,27324,i**2,746600976
i,27351,i**2,748077201
i,27378,i**2,749554884
i,27405,i**2,751034025
i,27432,i**2,752514624
i,27459,i**2,753996681
i,27486,i**2,755480196
i,27513,i**2,756965169
i,27540,i**2,758451600
i,27567,i**2,759939489
i,27594,i**2,761428836
i,27621,i**2,762919641
i,27648,i**2,764411904
i,27675,i**2,765905625
i,27702,i**2,767400804
i,27729,i**2,768897441
i,27756,i**2,770395536
i,27783,i**2,771895089
i,27810,i**2,773396100
i,27837,i**2,774898569
i,27864,i**2,776402496
i,27891,i**2,777907881
i,27918,i**2,779414724
i,27945,i**2,780923025
i,27972,i**2,782432784
i,27999,i**2,783944001
i,28026,i**2,785456676
i,28053,i**2,786970809
i,28080,i**2,788486400
i,28107,i**2,790003449
i,28134,i**2,791521956
i,28161,i**2,793041921
i,28188,i**2,794563344
i,28215,i**2,796086225
i,28242,i**2,797610564
i,28269,i**2,799136361
i,28296,i**2,800663616
i,28323,i**2,802192329
i,28350,i**2,803722500
i,28377,i**2,805254129
i,28404,i**2,806787216
i,28431,i**2,808321761
i,28458,i**2,809857764
i,28485,i**2,811395225
i,28512,i**2,812934144
i,28539,i**2,814474521
i,28566,i**2,816016356
i,28593,i**2,817559649
i,28620,i**2,819104400
i,28647,i**2,820650609
i,28674,i**2,822198276
i,28701,i**2,823747401
i,28728,i**2,825297984
i,28755,i**2,826850025
i,28782,i**2,828403524
i,28809,i**2,829958481
i,28836,i**2,831514896
i,28863,i**2,833072769
i,28890,i**2,834632100
i,28917,i**2,836192889
i,28944,i**2,837755136
i,28971,i**2,839318841
i,28998,i**2,840884004
i,29025,i**2,842450625
i,29052,i**2,844018704
i,29079,i**2,845588241
i,29106,i**2,847159236
i,29133,i**2,848731689
i,29160,i**2,850305600
i,29187,i**2,851880969
